ln_wage,educ,servseg,educ_servseg,exp,exp_sq,fem,cont,reg_i,age
8.411832676,0,0,0,29,841,1,0,MRD,40
8.779557456,0,0,0,33,1089,1,1,MRD,48
8.411832676,0,0,0,42,1764,1,0,MRD,48
8.411832676,0,0,0,21,441,1,0,MRD,39
8.612503371,0,0,0,25,625,1,0,MRD,36
8.699514748,0,0,0,42,1764,0,0,MRD,51
8.699514748,0,0,0,43,1849,0,0,MRD,52
8.699514748,0,0,0,36,1296,0,0,MRD,51
8.699514748,0,0,0,36,1296,0,0,MRD,51
8.160518247,0,0,0,25,625,0,1,MRD,40
8.188689124,0,0,0,38,1444,1,0,MRD,44
8.160518247,0,0,0,45,2025,1,1,MRD,54
8.006367568,0,0,0,27,729,0,0,MRD,36
8.188689124,0,0,0,40,1600,1,0,MRD,46
7.718685495,0,0,0,38,1444,1,0,MRD,44
8.517193191,0,0,0,38,1444,1,0,MRD,49
7.824046011,0,0,0,29,841,0,0,MRD,38
7.824046011,0,0,0,31,961,1,0,MRD,40
7.783224016,0,0,0,46,2116,1,0,MRD,55
7.783224016,0,0,0,48,2304,1,0,MRD,54
8.699514748,0,0,0,30,900,0,0,MRD,41
8.594154233,0,0,0,29,841,1,0,MRD,40
8.476371197,0,0,0,35,1225,1,0,MRD,46
8.433811582,0,0,0,35,1225,1,0,MRD,46
8.160518247,0,0,0,29,841,1,0,MRD,38
9.104979856,0,0,0,29,841,0,0,MRD,38
8.160518247,0,0,0,40,1600,1,0,MRD,51
8.366370302,0,0,0,34,1156,0,0,MRD,45
8.29404964,0,0,0,39,1521,0,0,MRD,48
8.101677747,0,0,0,43,1849,0,0,MRD,52
8.188689124,0,0,0,30,900,0,0,MRD,41
8.794824928,0,0,0,22,484,0,0,MRD,37
8.411832676,0,0,0,38,1444,1,0,MRD,49
8.411832676,0,0,0,38,1444,1,0,MRD,49
8.411832676,0,0,0,44,1936,0,0,MRD,55
8.853665428,0,0,0,32,1024,0,0,MRD,41
8.188689124,0,0,0,30,900,1,0,MRD,39
8.779557456,0,0,0,38,1444,0,0,MRD,49
8.006367568,0,0,0,39,1521,1,1,MRD,48
8.160518247,0,0,0,39,1521,1,1,MRD,48
8.699514748,0,0,0,34,1156,0,0,MRD,43
8.699514748,0,0,0,38,1444,0,0,MRD,47
7.313220387,0,0,0,40,1600,1,0,MRD,46
8.006367568,0,0,0,40,1600,1,0,MRD,46
8.699514748,0,0,0,37,1369,0,0,MRD,46
9.61580548,0,0,0,21,441,0,0,MRD,36
9.104979856,0,0,0,40,1600,0,0,MRD,55
9.104979856,0,0,0,34,1156,0,0,MRD,49
9.159047078,0,0,0,37,1369,0,0,MRD,48
8.517193191,0,0,0,41,1681,0,1,MRD,52
8.987196821,0,0,0,44,1936,0,0,MRD,53
9.104979856,0,0,0,40,1600,0,0,MRD,49
8.732304571,0,0,0,33,1089,0,1,MRD,51
7.13089883,0,0,0,33,1089,0,1,MRD,51
8.006367568,0,0,0,37,1369,1,1,MRD,48
8.101677747,0,0,0,37,1369,1,1,MRD,48
8.006367568,0,0,0,41,1681,0,0,MRD,52
8.006367568,0,0,0,31,961,1,0,MRD,40
8.188689124,0,0,0,31,961,1,0,MRD,40
8.948975608,1,1,1,27,729,0,1,MRD,49
8.699514748,0,0,0,40,1600,0,0,MRD,55
8.29404964,0,0,0,25,625,0,0,MRD,36
8.006367568,0,0,0,43,1849,1,0,MRD,54
8.006367568,0,0,0,44,1936,1,0,MRD,55
8.188689124,0,0,0,31,961,0,0,MRD,42
8.188689124,0,0,0,32,1024,0,0,MRD,43
8.411832676,0,0,0,41,1681,0,1,MRD,52
8.476371197,0,0,0,37,1369,0,0,MRD,48
8.411832676,0,0,0,42,1764,0,0,MRD,51
8.29404964,0,0,0,35,1225,0,1,MRD,50
8.29404964,0,0,0,35,1225,0,1,MRD,50
8.665613197,0,0,0,29,841,0,1,MRD,38
8.665613197,0,0,0,27,729,0,1,MRD,38
8.476371197,0,0,0,39,1521,1,1,MRD,48
8.160518247,0,0,0,39,1521,0,0,MRD,48
7.824046011,0,0,0,44,1936,1,0,MRD,50
7.60090246,0,0,0,30,900,1,0,MRD,41
8.411832676,0,0,0,41,1681,0,0,MRD,52
8.517193191,0,0,0,42,1764,0,0,MRD,51
6.907755279,0,0,0,42,1764,1,0,MRD,51
7.313220387,0,0,0,28,784,1,0,MRD,39
8.188689124,0,0,0,36,1296,1,0,MRD,45
8.29404964,0,0,0,37,1369,1,0,MRD,46
6.907755279,0,0,0,36,1296,1,0,MRD,45
8.006367568,0,0,0,33,1089,1,0,MRD,42
9.210340372,0,1,0,25,625,0,0,MRD,45
7.43838353,0,0,0,43,1849,0,0,MRD,49
8.006367568,0,0,0,26,676,1,0,MRD,37
8.006367568,0,1,0,31,961,0,0,MRD,42
8.411832676,0,0,0,41,1681,0,0,MRD,50
8.006367568,0,0,0,43,1849,0,0,MRD,52
